"","genotypeX2500amol.genotypeX125amol.estimate","genotypeX2500amol.genotypeX125amol.se","genotypeX2500amol.genotypeX125amol.df","genotypeX2500amol.genotypeX125amol.Tval","genotypeX2500amol.genotypeX125amol.pval","genotypeX2500amol.genotypeX125amol.qval","genotypeX50000amol.genotypeX125amol.estimate","genotypeX50000amol.genotypeX125amol.se","genotypeX50000amol.genotypeX125amol.df","genotypeX50000amol.genotypeX125amol.Tval","genotypeX50000amol.genotypeX125amol.pval","genotypeX50000amol.genotypeX125amol.qval","genotypeX500amol.genotypeX125amol.estimate","genotypeX500amol.genotypeX125amol.se","genotypeX500amol.genotypeX125amol.df","genotypeX500amol.genotypeX125amol.Tval","genotypeX500amol.genotypeX125amol.pval","genotypeX500amol.genotypeX125amol.qval","genotypeX12500amol.genotypeX125amol.estimate","genotypeX12500amol.genotypeX125amol.se","genotypeX12500amol.genotypeX125amol.df","genotypeX12500amol.genotypeX125amol.Tval","genotypeX12500amol.genotypeX125amol.pval","genotypeX12500amol.genotypeX125amol.qval","genotypeX25000amol.genotypeX125amol.estimate","genotypeX25000amol.genotypeX125amol.se","genotypeX25000amol.genotypeX125amol.df","genotypeX25000amol.genotypeX125amol.Tval","genotypeX25000amol.genotypeX125amol.pval","genotypeX25000amol.genotypeX125amol.qval","genotypeX250amol.genotypeX125amol.estimate","genotypeX250amol.genotypeX125amol.se","genotypeX250amol.genotypeX125amol.df","genotypeX250amol.genotypeX125amol.Tval","genotypeX250amol.genotypeX125amol.pval","genotypeX250amol.genotypeX125amol.qval","genotypeX5000amol.genotypeX125amol.estimate","genotypeX5000amol.genotypeX125amol.se","genotypeX5000amol.genotypeX125amol.df","genotypeX5000amol.genotypeX125amol.Tval","genotypeX5000amol.genotypeX125amol.pval","genotypeX5000amol.genotypeX125amol.qval","genotypeX50amol.genotypeX125amol.estimate","genotypeX50amol.genotypeX125amol.se","genotypeX50amol.genotypeX125amol.df","genotypeX50amol.genotypeX125amol.Tval","genotypeX50amol.genotypeX125amol.pval","genotypeX50amol.genotypeX125amol.qval"
"P32771",0.0704366366872381,0.0606060653926621,22.3115361427021,1.16220441354977,0.257434030990928,0.566208182122497,-0.0057142205798202,0.0634953418186167,22.3115361427021,-0.0899943273971761,0.929094735509542,1,0.0550318273884098,0.0606060653926621,22.3115361427021,0.908025080193918,0.373568866686117,1,-0.0118925974183699,0.0679601535506447,22.3115361427021,-0.17499368081191,0.862662928245635,1,0.0271180153689748,0.0606060653926621,22.3115361427021,0.447447218249184,0.658866122046259,0.981316979463888,-0.00925393490679153,0.0606060653926621,22.3115361427021,-0.152689913902775,0.880015258789272,1,0.0127633771015471,0.0617202025322603,22.3115361427021,0.206794154553784,0.838046226888967,1,-0.0661580971613479,0.0627352736778335,22.3115361427021,-1.05455979200938,0.302913253777545,0.737261146934945
"P04801",0.0240237164430832,0.0406321687348354,195.781341534312,0.59124868770509,0.555035814135006,0.883479687654072,-0.119935542547549,0.0414193070180733,195.781341534312,-2.89564338908941,0.00421381143552069,0.017783479218232,0.0181422276900596,0.0401457149501957,195.781341534312,0.451909443201263,0.651834474379354,1,0.0141310399634903,0.0454773532440783,195.781341534312,0.310726965301797,0.756338755911171,1,-0.0643179486754889,0.0415296916706656,195.781341534312,-1.54872203688716,0.123063501027381,0.334958050331569,0.00534130442336893,0.0404550803604658,195.781341534312,0.132030498413956,0.895095756473469,1,0.0444808220470642,0.0405107529730888,195.781341534312,1.0980003772483,0.273552852916733,0.576175355053501,-0.0557418366389159,0.043012616505632,195.781341534312,-1.29594154384022,0.196521314798618,0.630489208353112
"P15625",-0.000463836474816001,0.0160411811001665,220.473425053954,-0.0289153567882347,0.976958254677968,1,-0.00842092674958633,0.0159150182406855,220.473425053954,-0.529118259384642,0.597255728349982,0.881720161157408,-0.00167293273374574,0.0160435201021428,220.473425053954,-0.104274668096205,0.917046175954952,1,-0.00324056841456559,0.0177686691656445,220.473425053954,-0.182375415083488,0.855455698874052,1,-0.00446688923918848,0.0162121128457263,220.473425053954,-0.275527889652335,0.783168761762221,1,-0.00282226653193675,0.0159037141158731,220.473425053954,-0.177459586570404,0.859310335284668,1,0.000821843599843678,0.0162101420345701,220.473425053954,0.0506993460076412,0.959611000127418,1,-0.00343549732868892,0.0159131624114093,220.473425053954,-0.215890295082124,0.829272863806497,1
"P20081",0.0839990616611675,0.0301090901045131,94.5758358750349,2.78982398237855,0.00637814396937605,0.0406103278677558,-0.151456197264727,0.0315604382727793,94.5758358750349,-4.79892566623059,5.94884266847021e-06,6.33185034712514e-05,0.0865940004738639,0.0301090901045132,94.5758358750349,2.87600854669746,0.00497637992953305,0.149880855912789,0.0187095633923627,0.0334993232878532,94.5758358750349,0.558505711640652,0.577819019877928,0.930783206871497,0.00664724007826499,0.0308218024991124,94.5758358750349,0.215666818267894,0.82971190393046,1,0.0233600285329114,0.0301090901045131,94.5758358750349,0.775846379011296,0.439775513608282,1,0.0913934862528749,0.0301090901045131,94.5758358750349,3.03541176221648,0.00310266330967414,0.0203250740540518,-0.0137469332195442,0.0308855137941999,94.5758358750349,-0.445093234036655,0.657269431780029,1
"P40531",0.0287807156720824,0.0403446325642953,150.588570788357,0.713371614581345,0.476719915365273,0.811242375240196,-0.087234918229385,0.0429417223237984,150.588570788357,-2.03147227238809,0.0439657082402897,0.122442133701452,-0.00194784261129155,0.0416419015658265,150.588570788357,-0.0467760245821735,0.962753713401702,1,-0.0416177334224104,0.0462326707043456,150.588570788357,-0.900180171042953,0.369461669778074,0.749826893130723,-0.0770849632519103,0.0415193644991632,150.588570788357,-1.85660267640811,0.0653214869166599,0.201169360105889,0.0104953459456066,0.0424560646414089,150.588570788357,0.247204870122846,0.805086385992427,1,0.0103859258917378,0.0415950975880166,150.588570788357,0.249691105298185,0.803166518697227,1,-0.0421843837508729,0.042317918683887,150.588570788357,-0.996844482498971,0.320439101337098,0.748662264033039
"P43616",-0.232634026805104,0.0482590348961459,69.3840941305604,-4.82052795514323,8.15077429806233e-06,0.000174097197987096,-0.4042348507638,0.0487873204020982,69.3840941305604,-8.28565388367619,5.77839444778334e-12,2.04082385723984e-10,-0.0310568454897759,0.0480976096014093,69.3840941305604,-0.645704552620136,0.520600501194648,1,-0.239727119965732,0.0534583155131383,69.3840941305604,-4.48437474440838,2.82082359048742e-05,0.00053392651900347,-0.380848148338421,0.0502497146897267,69.3840941305604,-7.57911066142398,1.1402974401424e-10,4.19738057728607e-09,-0.0725584221850564,0.0482082532700648,69.3840941305604,-1.50510373770609,0.136836372952046,1,-0.208914487962934,0.0481495543630549,69.3840941305604,-4.33886649059485,4.76540348170679e-05,0.000669755798428972,-0.143999479911174,0.048880895450889,69.3840941305604,-2.94592557241205,0.00438038757494541,0.0577442661678188
"P07283",5.52033294293767e-21,1.37789871316461e-10,126.915419878362,4.00634160566066e-11,0.999999999968097,1,-3.3705413583425e-20,1.37789871316461e-10,126.915419878362,-2.4461459511791e-10,0.99999999980521,1,-9.91857285946311e-20,1.37789871316461e-10,126.915419878362,-7.19833233364679e-10,0.999999999426786,1,-8.61737623231333e-20,1.54053759437278e-10,126.915419878362,-5.59374614666372e-10,0.999999999554562,1,-3.19382959784432e-20,1.37789871316461e-10,126.915419878362,-2.31789867232627e-10,0.999999999815422,1,-1.89667837279969e-19,1.37789871316461e-10,126.915419878362,-1.37650057633308e-09,0.999999998903873,1,7.44715918750839e-21,1.37789871316461e-10,126.915419878362,5.40472178133075e-11,0.999999999956961,1,-1.2763823960158e-19,1.37789871316461e-10,126.915419878362,-9.26325268919323e-10,0.999999999262354,1
"P49435",0.0496372292924743,0.079557778941987,19.7614735652956,0.623914216215984,0.539820048813647,0.866405566910884,-0.425160165889419,0.075366367093706,19.7614735652956,-5.64124532313997,1.67646178337527e-05,0.000169170234504232,0.0659294688199514,0.0722780633687723,19.7614735652956,0.912164296427956,0.372676398926636,1,-0.0278085629845174,0.0918620763621582,19.7614735652956,-0.302720818925153,0.765266110264735,1,-0.21435058024537,0.0808147220845123,19.7614735652956,-2.65237044336071,0.0153862829587798,0.0695531972347179,-0.052637825780816,0.0722780633687723,19.7614735652956,-0.728268347648592,0.474991440429897,1,0.03957582796422,0.0722780633687723,19.7614735652956,0.547549645350885,0.590132550187608,0.926967728036561,-0.00170739751375706,0.0722780633687723,19.7614735652956,-0.0236226239909846,0.981390534637656,1
"P32447",1.97214598516303e-19,2.11922863796399e-10,25.3897509448659,9.3059613759171e-10,0.999999999264765,1,-2.14642709758688e-19,2.11922863796399e-10,25.3897509448659,-1.01283413178534e-09,0.999999999199791,1,1.1614388748217e-19,2.11922863796399e-10,25.3897509448659,5.48047933109062e-10,0.999999999567004,1,-2.57534424215561e-19,2.36936964717589e-10,25.3897509448659,-1.08693223331582e-09,0.999999999141249,1,1.41794815290404e-19,2.11922863796399e-10,25.3897509448659,6.69086915636579e-10,0.999999999471375,1,-5.21473998793888e-20,2.11922863796399e-10,25.3897509448659,-2.46067833103126e-10,0.99999999980559,1,-5.3251013272238e-20,2.11922863796399e-10,25.3897509448659,-2.51275451446324e-10,0.999999999801475,1,-2.077626617018e-20,2.11922863796399e-10,25.3897509448659,-9.80369262570006e-11,0.999999999922544,1
"P35719",0.232949944997569,0.0463110566163185,69.4725265219997,5.03011509600248,3.6787161647814e-06,8.87490274753513e-05,-0.167240468399542,0.0464703014620437,69.4725265219997,-3.59886773138629,0.000594739983154521,0.00339788946258135,0.0928642125390637,0.0468335267329599,69.4725265219997,1.98285755989649,0.0513384843054924,0.497341566709458,0.138310733496322,0.0514504010038086,69.4725265219997,2.68823431494895,0.00898382663470442,0.0635757823185897,0.0785854379659255,0.0469046505393261,69.4725265219997,1.67542955895253,0.0983456617962019,0.275439118001681,0.110375724196584,0.0460987684111825,69.4725265219997,2.39433130213105,0.0193533186649555,0.530658494852477,0.19247343345558,0.0465676420414813,69.4725265219997,4.13320118901724,9.8427567333449e-05,0.00124728704178289,-0.072148827624572,0.0472217898664021,69.4725265219997,-1.52787151500806,0.13108488830006,0.500328954848249
"P12709",5.71977924824158e-20,4.34299743417693e-11,176.9104523859,1.31701188751118e-09,0.99999999895066,1,1.18194777223709e-20,4.34299743417693e-11,176.9104523859,2.72150234981912e-10,0.999999999783162,1,-1.17936501366291e-20,4.34299743417693e-11,176.9104523859,-2.7155554004752e-10,0.999999999783636,1,9.18415353515128e-20,4.85561874446339e-11,176.9104523859,1.89144865329954e-09,0.999999998492973,1,1.60772928998123e-20,4.34299743417694e-11,176.9104523859,3.70188864798607e-10,0.999999999705049,1,1.62235182481339e-20,4.34299743417694e-11,176.9104523859,3.73555787080692e-10,0.999999999702367,1,1.60313211635779e-20,4.34299743417694e-11,176.9104523859,3.69130339277211e-10,0.999999999705892,1,2.86348535793796e-20,4.34299743417694e-11,176.9104523859,6.59333882033626e-10,0.999999999474671,1
"P36008",-0.0017337945917355,0.0412290900329836,169.654229262135,-0.0420527009048333,0.966506136393423,1,-0.242147263791824,0.0428037202335051,169.654229262135,-5.65715462279563,6.4185685907889e-08,1.13346086250977e-06,0.0686004122127528,0.0412141911775315,169.654229262135,1.66448522348174,0.0978613155461178,0.62165999629706,-0.0101220083583893,0.045872888911773,169.654229262135,-0.220653388057964,0.825627645259734,1,-0.0977787516236384,0.0413710757250156,169.654229262135,-2.36345683330915,0.0192373610722988,0.0806226147732614,0.0285154665506063,0.0412811895307992,169.654229262135,0.690761745839019,0.490659284450023,1,-0.00821303800240909,0.0411376141624395,169.654229262135,-0.199647893287598,0.84199506176761,1,0.0212317049857476,0.0442716150161532,169.654229262135,0.479578280078576,0.632144946680884,1
"P41338",0.039432704685435,0.0277411555212583,121.240241541669,1.42145141197227,0.157752745641513,0.40193108790511,-0.0549379461241952,0.0281487493887614,121.240241541669,-1.95170113476265,0.053279568617542,0.144244685769443,0.0231361366860112,0.0283766537642315,121.240241541669,0.815322936884621,0.416486286703654,1,0.0239219828234286,0.0311581700842909,121.240241541669,0.76775955579912,0.444122758178958,0.825009212350321,-0.0207360857406625,0.0279460573698836,121.240241541669,-0.742003978099929,0.459519962243507,0.784125675086602,-0.00674995060788492,0.0276267372742294,121.240241541669,-0.244326738292812,0.807390776664314,1,0.0483298247487701,0.0278363130645203,121.240241541669,1.73621501657741,0.0850661172578604,0.263298776475031,0.00744022116770691,0.0281867675331481,121.240241541669,0.263961490403505,0.792257738952864,1
"P26785",-0.0217179080620877,0.0690243010117683,71.0978375228381,-0.314641477620829,0.753955396718378,1,-0.225138610588836,0.0690243010117682,71.0978375228381,-3.26172967040189,0.00170231854751344,0.00858897085336328,0.0256376598379087,0.0694561758990891,71.0978375228381,0.369119945145798,0.713135341288619,1,-0.0668914007876556,0.0775742556868752,71.0978375228381,-0.862288657433718,0.391427886254926,0.773822821288584,-0.0993410339676414,0.0691655454311842,71.0978375228381,-1.4362791957808,0.155308592135588,0.398848975816642,0.0399805474490372,0.0698157753548247,71.0978375228381,0.572657787525013,0.568683020838355,1,-0.028710998991655,0.06924494628317,71.0978375228381,-0.414629522192773,0.679661542763679,0.993580795342667,-0.0757537839825564,0.0694786909066111,71.0978375228381,-1.0903168006487,0.279255145991286,0.710579925938224
"P06780",0.273929425397821,0.0843462928779995,68.0091118154245,3.24767593276493,0.00180854595201929,0.0145437236974885,0.139740466798127,0.0952629791716204,68.0091118154245,1.46689163002532,0.14701472675639,0.332065240377078,-0.00499451618623059,0.0859232976686377,68.0091118154245,-0.0581276129029857,0.95381743527009,1,0.183676959275859,0.0941231154880096,68.0091118154245,1.95145430879047,0.0551231317706558,0.2302737735698,0.142546561827641,0.0849806315347466,68.0091118154245,1.67740059415018,0.0980548052650572,0.275439118001681,0.0608902950019769,0.0843122362037628,68.0091118154245,0.722199976463908,0.472647564404566,1,0.151028852273518,0.0872749401794876,68.0091118154245,1.73049505348174,0.0880772802539124,0.270173562048707,-0.0473753410723134,0.0870840620616671,68.0091118154245,-0.544018502935306,0.588207874153546,1
"P33204",0.0320908348887915,0.0635520246431116,19.9437509332721,0.504953777145632,0.619125568604086,0.926802697762537,-0.330827498238514,0.0647268359605569,19.9437509332721,-5.11113347854842,5.37105356879037e-05,0.000434719648223971,-0.0157019674395933,0.0640272765402798,19.9437509332721,-0.245238721495754,0.808777418590215,1,-0.066225842354181,0.0710533236048697,19.9437509332721,-0.9320583330129,0.362453318607199,0.745204023056402,-0.138751868452345,0.0637989615233452,19.9437509332721,-2.17482957620827,0.0418500945624707,0.142511555492466,-0.0997532196654745,0.0635520246431116,19.9437509332721,-1.56963086897164,0.132231380168712,1,0.0185141946488948,0.0635520246431116,19.9437509332721,0.291323443318522,0.773812285229121,1,-0.103603243279633,0.0635520246431116,19.9437509332721,-1.63021152923823,0.118749417658918,0.46712143375013
"O94742",1.51874325262881e-19,2.44059985322535e-10,26.9066618695917,6.22282776351776e-10,0.999999999508081,1,-1.5499370589105e-19,2.44059985322535e-10,26.9066618695917,-6.35063981038184e-10,0.999999999497977,1,1.00197602061648e-19,2.44059985322535e-10,26.9066618695917,4.10544981100579e-10,0.999999999675461,1,9.86426412243736e-20,2.72867358884395e-10,26.9066618695917,3.61503998234415e-10,0.999999999714228,1,3.35191343880036e-19,2.44059985322535e-10,26.9066618695917,1.37339737784982e-09,0.99999999891432,1,-8.98949652125562e-23,2.44059985322535e-10,26.9066618695917,-3.68331437428206e-13,0.999999999999709,1,1.01260688000074e-19,2.44059985322535e-10,26.9066618695917,4.14900819838425e-10,0.999999999672018,1,1.39257441638889e-19,2.44059985322535e-10,26.9066618695917,5.70586945888957e-10,0.999999999548947,1
"P0CX47,P0CX48",0.140700655176515,0.048098578875767,146.567604006715,2.92525597356896,0.00398979724916732,0.028519661818122,-0.0266608492892592,0.048407163816823,146.567604006715,-0.550762473714555,0.582635027209891,0.877026675376211,0.0380415325780457,0.0482461906119754,146.567604006715,0.788487797596256,0.43168490579735,1,0.151030652218792,0.0537623037538709,146.567604006715,2.8092295469745,0.00564404406462103,0.0467909459550841,0.111603333777367,0.0498039130163141,146.567604006715,2.24085472442315,0.0265389006907017,0.10105699622617,0.00320864265479913,0.0481636922296365,146.567604006715,0.0666195323959147,0.946975383660979,1,0.150973924892736,0.0480005921975916,146.567604006715,3.14525129755192,0.00200972639680344,0.0139956622047663,0.0549916446156406,0.0505625424407059,146.567604006715,1.08759650842575,0.278558536015816,0.710579925938224
"P26784",-0.00143191796997821,0.0497027124890022,48.9179323474585,-0.028809654408601,0.977133617829926,1,-0.0819854112007334,0.0508731948841699,48.9179323474585,-1.6115640346041,0.113491094519195,0.272168458152514,-0.0304768345677402,0.0497941527533884,48.9179323474585,-0.612056494236993,0.543334913719602,1,-0.0217277771506997,0.0566522631813171,48.9179323474585,-0.383528846520383,0.702989531888507,1,-0.0533535047300776,0.0500014910982714,48.9179323474585,-1.06703827342305,0.291192472632242,0.603463220763333,-0.0280082785464432,0.0497027124890022,48.9179323474585,-0.563516096885871,0.575657731070422,1,-0.0162494347494186,0.0500249842307438,48.9179323474585,-0.324826384241661,0.74669757820929,1,-0.000708215821655607,0.0497027124890022,48.9179323474585,-0.0142490376518649,0.988689254041222,1
"P00937",0.0201056702595213,0.0533889873581617,23.1380525414029,0.376588342547908,0.709910947228616,1,0.044059094985362,0.0558944794538483,23.1380525414029,0.788254858366492,0.438549426113451,0.727756565693181,0.0569603574003867,0.0535318913653387,23.1380525414029,1.064045299869,0.298287176537822,1,-0.00405290709917196,0.0596907024913633,23.1380525414029,-0.0678984654227915,0.946449804110471,1,0.0604257404469279,0.0535648722490818,23.1380525414029,1.12808521536171,0.270845888309508,0.572032436238386,-0.0173954530860168,0.0535070048678463,23.1380525414029,-0.325106088987429,0.748022178479934,1,0.0832616708904187,0.054076293342112,23.1380525414029,1.53970743452526,0.137197066795327,0.36824073830829,-0.00543659968006645,0.054563392281619,23.1380525414029,-0.0996382272569571,0.921489807073566,1
"P54787",-0.862124624250191,0.0903238689467528,18.0427795812863,-9.54481505612238,1.78131434246811e-08,1.25015879307762e-06,-1.25991632544316,0.0945137264772043,18.0427795812863,-13.3305115817969,8.82996105393113e-11,2.14402491840765e-09,-0.202112839167734,0.0939930703277203,18.0427795812863,-2.15029510646943,0.0453365310801819,0.462313310357118,-1.22125066966457,0.105570117970486,18.0427795812863,-11.5681472479361,8.83461346139632e-10,3.78415943263142e-08,-1.18793911246336,0.0941468588590259,18.0427795812863,-12.6179367730384,2.17158443301511e-10,7.29841202922034e-09,-0.182715799509017,0.0903238689467528,18.0427795812863,-2.02289606988304,0.0581597275960176,0.772120521533338,-1.23987311533179,0.0903238689467528,18.0427795812863,-13.7269708415913,5.4438435955299e-11,3.00577935667472e-09,0.343750668389656,0.0903238689467528,18.0427795812863,3.80575668865891,0.00129003219924856,0.0273083443734666
